Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(81 B),(0 B),(82 B),-395.42
12M 2022,(79 B),(4 B),(83 B),-13.31
12M 2023,(233 B),(3 B),(236 B),-37.67
12M 2024,(319 B),(41 B),(360 B),-57.39
