Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.26,0.29,0.16,3.83,0.0,0.0,0.05,0.04,2.72
12M 2020,1.71,0.25,0.07,2.15,0.0,0.0,0.05,0.03,1.12
12M 2021,1.16,0.14,0.0,2.85,0.0,0.0,-0.05,0.0,1.85
12M 2022,1.04,0.17,0.0,3.39,0.0,0.0,-0.11,0.0,2.34
12M 2023,1.22,0.14,0.0,3.41,0.0,0.0,-0.03,0.0,2.45
12M 2024,1.03,0.08,0.0,4.34,0.0,0.0,-0.06,0.0,3.52
