Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1449.45,0.00,1320.55,,78 B,78 B,26 B,209 B
12M 2020,1.31,156.90,1.34,153.68,,51 B,51 B,34 B,255 B
12M 2021,1.65,150.02,1.69,146.74,,0 B,0 B,(34 B),140 B
12M 2022,0.00,139112.18,0.00,135803.53,,1 B,1 B,(67 B),43 B
12M 2023,0.00,142685.78,0.00,139499.16,,0 B,0 B,(23 B),259 B
12M 2024,0.00,112500.34,0.00,109354.86,,,,(30 B),42 B
